textbox22,Textbox9
generated on 20/03/2020 13:55:10 UTC,Data from: All sites

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Azerbaijan,European Region of WHO,Western Asia,2019,23,2019-06-03,2019-06-09,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,24,2019-06-10,2019-06-16,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,25,2019-06-17,2019-06-23,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,26,2019-06-24,2019-06-30,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,27,2019-07-01,2019-07-07,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,28,2019-07-08,2019-07-14,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,29,2019-07-15,2019-07-21,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,30,2019-07-22,2019-07-28,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,31,2019-07-29,2019-08-04,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,32,2019-08-05,2019-08-11,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,33,2019-08-12,2019-08-18,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,34,2019-08-19,2019-08-25,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,35,2019-08-26,2019-09-01,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,36,2019-09-02,2019-09-08,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,37,2019-09-09,2019-09-15,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,38,2019-09-16,2019-09-22,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,39,2019-09-23,2019-09-29,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,40,2019-09-30,2019-10-06,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,41,2019-10-07,2019-10-13,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,42,2019-10-14,2019-10-20,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,43,2019-10-21,2019-10-27,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,44,2019-10-28,2019-11-03,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,45,2019-11-04,2019-11-10,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,46,2019-11-11,2019-11-17,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,47,2019-11-18,2019-11-24,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,48,2019-11-25,2019-12-01,,6,0,0,0,,3,3,0,0,0,0,3,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,49,2019-12-02,2019-12-08,,16,0,0,0,,8,8,0,0,0,0,8,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,50,2019-12-09,2019-12-15,,4,0,0,0,,2,2,0,0,0,0,2,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,51,2019-12-16,2019-12-22,,15,0,0,0,,8,8,0,0,0,0,8,,No Report
Azerbaijan,European Region of WHO,Western Asia,2019,52,2019-12-23,2019-12-29,,32,0,0,0,,11,11,0,0,0,0,11,,No Report
Azerbaijan,European Region of WHO,Western Asia,2020,1,2019-12-30,2020-01-05,,9,0,0,0,,4,4,0,0,0,0,4,,No Report
Azerbaijan,European Region of WHO,Western Asia,2020,2,2020-01-06,2020-01-12,,21,0,0,0,,11,11,0,0,0,0,11,,No Report
Azerbaijan,European Region of WHO,Western Asia,2020,3,2020-01-13,2020-01-19,,32,0,0,0,,8,8,0,0,2,2,10,,No Report
Azerbaijan,European Region of WHO,Western Asia,2020,4,2020-01-20,2020-01-26,,15,0,0,0,,3,3,0,0,1,1,4,,No Report
Azerbaijan,European Region of WHO,Western Asia,2020,5,2020-01-27,2020-02-02,,38,0,0,0,,6,6,0,0,5,5,11,,No Report
Azerbaijan,European Region of WHO,Western Asia,2020,6,2020-02-03,2020-02-09,,54,0,0,0,,7,7,0,0,13,13,20,,No Report
Azerbaijan,European Region of WHO,Western Asia,2020,7,2020-02-10,2020-02-16,,44,0,0,0,,7,7,0,0,16,16,23,,No Report
Azerbaijan,European Region of WHO,Western Asia,2020,8,2020-02-17,2020-02-23,,65,0,0,0,,7,7,0,0,27,27,34,,No Report
Azerbaijan,European Region of WHO,Western Asia,2020,9,2020-02-24,2020-03-01,,124,0,0,0,,10,10,0,0,25,25,35,,No Report
Azerbaijan,European Region of WHO,Western Asia,2020,10,2020-03-02,2020-03-08,,149,0,0,0,,2,2,0,0,10,10,12,,No Report
Azerbaijan,European Region of WHO,Western Asia,2020,11,2020-03-09,2020-03-15,,,,,,,,,,,,,,,No Report
Azerbaijan,European Region of WHO,Western Asia,2020,12,2020-03-16,2020-03-22,,,,,,,,,,,,,,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,1,2018-12-31,2019-01-06,,104,0,8,4,,0,12,0,0,0,0,12,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,2,2019-01-07,2019-01-13,,135,0,5,4,,0,9,0,0,0,0,9,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,3,2019-01-14,2019-01-20,,217,0,19,16,,0,35,0,0,0,0,35,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,4,2019-01-21,2019-01-27,,285,0,47,21,,0,68,0,0,0,0,68,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,5,2019-01-28,2019-02-03,,67,0,1,0,,0,1,0,0,0,0,1,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,6,2019-02-04,2019-02-10,,461,0,93,55,,0,148,0,0,0,0,148,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,7,2019-02-11,2019-02-17,,456,0,69,38,,1,108,0,0,0,0,108,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,8,2019-02-18,2019-02-24,,408,0,60,37,,0,97,0,0,0,0,97,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,9,2019-02-25,2019-03-03,,303,0,32,21,,0,53,0,0,0,0,53,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,10,2019-03-04,2019-03-10,,237,0,30,24,,2,56,0,0,0,0,56,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,11,2019-03-11,2019-03-17,,219,0,25,22,,1,48,0,0,0,0,48,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,12,2019-03-18,2019-03-24,,194,0,15,16,,1,32,0,0,0,0,32,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,13,2019-03-25,2019-03-31,,166,0,12,8,,0,20,0,0,0,0,20,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,14,2019-04-01,2019-04-07,,172,0,3,11,,1,15,0,0,0,0,15,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,15,2019-04-08,2019-04-14,,128,0,2,7,,1,10,0,0,0,0,10,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,16,2019-04-15,2019-04-21,,116,0,0,3,,0,3,0,0,0,0,3,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,17,2019-04-22,2019-04-28,,112,0,1,3,,3,7,0,0,0,0,7,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,18,2019-04-29,2019-05-05,,92,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,19,2019-05-06,2019-05-12,,,,,,,,,,,,,,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,20,2019-05-13,2019-05-19,,,,,,,,,,,,,,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,21,2019-05-20,2019-05-26,,,,,,,,,,,,,,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,22,2019-05-27,2019-06-02,,57,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,23,2019-06-03,2019-06-09,,,,,,,,,,,,,,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,24,2019-06-10,2019-06-16,,,,,,,,,,,,,,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,25,2019-06-17,2019-06-23,,,,,,,,,,,,,,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,26,2019-06-24,2019-06-30,,87,0,1,0,,0,1,0,0,0,0,1,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,27,2019-07-01,2019-07-07,,,,,,,,,,,,,,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,28,2019-07-08,2019-07-14,,,,,,,,,,,,,,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,29,2019-07-15,2019-07-21,,,,,,,,,,,,,,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,30,2019-07-22,2019-07-28,,,,,,,,,,,,,,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,31,2019-07-29,2019-08-04,,,,,,,,,,,,,,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,32,2019-08-05,2019-08-11,,,,,,,,,,,,,,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,33,2019-08-12,2019-08-18,,,,,,,,,,,,,,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,34,2019-08-19,2019-08-25,,,,,,,,,,,,,,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,35,2019-08-26,2019-09-01,,,,,,,,,,,,,,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,36,2019-09-02,2019-09-08,,,,,,,,,,,,,,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,37,2019-09-09,2019-09-15,,,,,,,,,,,,,,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,38,2019-09-16,2019-09-22,,,,,,,,,,,,,,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,39,2019-09-23,2019-09-29,,,,,,,,,,,,,,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,40,2019-09-30,2019-10-06,,88,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,41,2019-10-07,2019-10-13,,115,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,42,2019-10-14,2019-10-20,,114,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,43,2019-10-21,2019-10-27,,132,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,44,2019-10-28,2019-11-03,,99,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,45,2019-11-04,2019-11-10,,81,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,46,2019-11-11,2019-11-17,,141,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,47,2019-11-18,2019-11-24,,122,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,48,2019-11-25,2019-12-01,,122,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,49,2019-12-02,2019-12-08,,108,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,50,2019-12-09,2019-12-15,,145,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,51,2019-12-16,2019-12-22,,114,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2019,52,2019-12-23,2019-12-29,,94,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2020,1,2019-12-30,2020-01-05,,85,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2020,2,2020-01-06,2020-01-12,,97,0,1,0,,0,1,0,0,0,0,1,,No Report
Belarus,European Region of WHO,Eastern Europe,2020,3,2020-01-13,2020-01-19,,154,0,5,0,,0,5,0,0,1,1,6,,No Report
Belarus,European Region of WHO,Eastern Europe,2020,4,2020-01-20,2020-01-26,,157,0,1,1,,1,3,0,0,2,2,5,,No Report
Belarus,European Region of WHO,Eastern Europe,2020,5,2020-01-27,2020-02-02,,,,,,,,,,,,,,,No Report
Belarus,European Region of WHO,Eastern Europe,2020,6,2020-02-03,2020-02-09,,214,0,7,2,,0,9,0,0,3,3,12,,No Report
Belarus,European Region of WHO,Eastern Europe,2020,7,2020-02-10,2020-02-16,,304,0,11,4,,0,15,0,0,8,8,23,,No Report
Belarus,European Region of WHO,Eastern Europe,2020,8,2020-02-17,2020-02-23,,313,0,44,6,,0,50,0,0,8,8,58,,No Report
Belarus,European Region of WHO,Eastern Europe,2020,9,2020-02-24,2020-03-01,,352,0,47,8,,3,58,0,0,7,7,65,,No Report
Belarus,European Region of WHO,Eastern Europe,2020,10,2020-03-02,2020-03-08,,422,0,57,23,,0,80,0,0,7,7,87,,No Report
Belarus,European Region of WHO,Eastern Europe,2020,11,2020-03-09,2020-03-15,,,,,,,,,,,,,,,No Report
Belarus,European Region of WHO,Eastern Europe,2020,12,2020-03-16,2020-03-22,,,,,,,,,,,,,,,No Report
Belgium,European Region of WHO,South West Europe,2019,1,2018-12-31,2019-01-06,,23,0,1,7,,0,8,0,0,0,0,8,,No Report
Belgium,European Region of WHO,South West Europe,2019,2,2019-01-07,2019-01-13,,81,0,4,13,,4,21,0,0,0,0,21,,No Report
Belgium,European Region of WHO,South West Europe,2019,3,2019-01-14,2019-01-20,,71,0,1,12,,4,17,0,0,0,0,17,,No Report
Belgium,European Region of WHO,South West Europe,2019,4,2019-01-21,2019-01-27,,34,0,8,10,,3,21,0,0,0,0,21,,No Report
Belgium,European Region of WHO,South West Europe,2019,5,2019-01-28,2019-02-03,,48,0,6,21,,4,31,0,0,0,0,31,,No Report
Belgium,European Region of WHO,South West Europe,2019,6,2019-02-04,2019-02-10,,47,0,5,25,,3,33,0,0,0,0,33,,No Report
Belgium,European Region of WHO,South West Europe,2019,7,2019-02-11,2019-02-17,,47,0,8,27,,1,36,0,0,0,0,36,,No Report
Belgium,European Region of WHO,South West Europe,2019,8,2019-02-18,2019-02-24,,36,0,7,19,,2,28,0,0,0,0,28,,No Report
Belgium,European Region of WHO,South West Europe,2019,9,2019-02-25,2019-03-03,,35,0,4,22,,0,26,0,0,0,0,26,,No Report
Belgium,European Region of WHO,South West Europe,2019,10,2019-03-04,2019-03-10,,32,0,7,17,,1,25,0,0,0,0,25,,No Report
Belgium,European Region of WHO,South West Europe,2019,11,2019-03-11,2019-03-17,,27,0,2,8,,2,12,0,0,0,0,12,,No Report
Belgium,European Region of WHO,South West Europe,2019,12,2019-03-18,2019-03-24,,11,0,1,1,,0,2,0,0,0,0,2,,No Report
Belgium,European Region of WHO,South West Europe,2019,13,2019-03-25,2019-03-31,,12,0,2,1,,1,4,0,0,0,0,4,,No Report
Belgium,European Region of WHO,South West Europe,2019,14,2019-04-01,2019-04-07,,8,0,0,2,,0,2,0,0,0,0,2,,No Report
Belgium,European Region of WHO,South West Europe,2019,15,2019-04-08,2019-04-14,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Belgium,European Region of WHO,South West Europe,2019,16,2019-04-15,2019-04-21,,2,0,0,0,,0,0,0,1,0,1,1,,No Report
Belgium,European Region of WHO,South West Europe,2019,17,2019-04-22,2019-04-28,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Belgium,European Region of WHO,South West Europe,2019,18,2019-04-29,2019-05-05,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Belgium,European Region of WHO,South West Europe,2019,19,2019-05-06,2019-05-12,,,,,,,,,,,,,,,No Report
Belgium,European Region of WHO,South West Europe,2019,20,2019-05-13,2019-05-19,,,,,,,,,,,,,,,No Report
Belgium,European Region of WHO,South West Europe,2019,21,2019-05-20,2019-05-26,,,,,,,,,,,,,,,No Report
Belgium,European Region of WHO,South West Europe,2019,22,2019-05-27,2019-06-02,,,,,,,,,,,,,,,No Report
Belgium,European Region of WHO,South West Europe,2019,23,2019-06-03,2019-06-09,,,,,,,,,,,,,,,No Report
Belgium,European Region of WHO,South West Europe,2019,24,2019-06-10,2019-06-16,,,,,,,,,,,,,,,No Report
Belgium,European Region of WHO,South West Europe,2019,25,2019-06-17,2019-06-23,,,,,,,,,,,,,,,No Report
Belgium,European Region of WHO,South West Europe,2019,26,2019-06-24,2019-06-30,,,,,,,,,,,,,,,No Report
Belgium,European Region of WHO,South West Europe,2019,27,2019-07-01,2019-07-07,,,,,,,,,,,,,,,No Report
Belgium,European Region of WHO,South West Europe,2019,28,2019-07-08,2019-07-14,,,,,,,,,,,,,,,No Report
Belgium,European Region of WHO,South West Europe,2019,29,2019-07-15,2019-07-21,,,,,,,,,,,,,,,No Report
Belgium,European Region of WHO,South West Europe,2019,30,2019-07-22,2019-07-28,,,,,,,,,,,,,,,No Report
Belgium,European Region of WHO,South West Europe,2019,31,2019-07-29,2019-08-04,,,,,,,,,,,,,,,No Report
Belgium,European Region of WHO,South West Europe,2019,32,2019-08-05,2019-08-11,,,,,,,,,,,,,,,No Report
Belgium,European Region of WHO,South West Europe,2019,33,2019-08-12,2019-08-18,,,,,,,,,,,,,,,No Report
Belgium,European Region of WHO,South West Europe,2019,34,2019-08-19,2019-08-25,,,,,,,,,,,,,,,No Report
Belgium,European Region of WHO,South West Europe,2019,35,2019-08-26,2019-09-01,,,,,,,,,,,,,,,No Report
Belgium,European Region of WHO,South West Europe,2019,36,2019-09-02,2019-09-08,,,,,,,,,,,,,,,No Report
Belgium,European Region of WHO,South West Europe,2019,37,2019-09-09,2019-09-15,,,,,,,,,,,,,,,No Report
Belgium,European Region of WHO,South West Europe,2019,38,2019-09-16,2019-09-22,,,,,,,,,,,,,,,No Report
Belgium,European Region of WHO,South West Europe,2019,39,2019-09-23,2019-09-29,,,,,,,,,,,,,,,No Report
Belgium,European Region of WHO,South West Europe,2019,40,2019-09-30,2019-10-06,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Belgium,European Region of WHO,South West Europe,2019,41,2019-10-07,2019-10-13,,5,0,0,0,,0,0,0,0,0,0,0,,No Report
Belgium,European Region of WHO,South West Europe,2019,42,2019-10-14,2019-10-20,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Belgium,European Region of WHO,South West Europe,2019,43,2019-10-21,2019-10-27,,9,0,0,0,,0,0,0,0,0,0,0,,No Report
Belgium,European Region of WHO,South West Europe,2019,44,2019-10-28,2019-11-03,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Belgium,European Region of WHO,South West Europe,2019,45,2019-11-04,2019-11-10,,6,0,1,0,,0,1,0,0,0,0,1,,No Report
Belgium,European Region of WHO,South West Europe,2019,46,2019-11-11,2019-11-17,,6,0,0,0,,0,0,0,0,0,0,0,,No Report
Belgium,European Region of WHO,South West Europe,2019,47,2019-11-18,2019-11-24,,6,0,0,0,,0,0,0,0,0,0,0,,No Report
Belgium,European Region of WHO,South West Europe,2019,48,2019-11-25,2019-12-01,,14,0,1,1,,0,2,0,0,0,0,2,,No Report
Belgium,European Region of WHO,South West Europe,2019,49,2019-12-02,2019-12-08,,15,0,0,0,,0,0,0,1,0,1,1,,No Report
Belgium,European Region of WHO,South West Europe,2019,50,2019-12-09,2019-12-15,,16,0,1,1,,0,2,0,2,0,2,4,,No Report
Belgium,European Region of WHO,South West Europe,2019,51,2019-12-16,2019-12-22,,14,0,4,2,,0,6,0,1,0,1,7,,No Report
Belgium,European Region of WHO,South West Europe,2019,52,2019-12-23,2019-12-29,,9,0,0,5,,0,5,0,0,0,0,5,,No Report
Belgium,European Region of WHO,South West Europe,2020,1,2019-12-30,2020-01-05,,18,0,4,4,,0,8,0,1,0,1,9,,No Report
Belgium,European Region of WHO,South West Europe,2020,2,2020-01-06,2020-01-12,,24,0,11,3,,0,14,0,0,0,0,14,,No Report
Belgium,European Region of WHO,South West Europe,2020,3,2020-01-13,2020-01-19,,29,0,9,6,,0,15,1,0,0,1,16,,No Report
Belgium,European Region of WHO,South West Europe,2020,4,2020-01-20,2020-01-26,,49,0,18,16,,0,34,0,2,0,2,36,,No Report
Belgium,European Region of WHO,South West Europe,2020,5,2020-01-27,2020-02-02,,61,0,24,12,,0,36,0,0,2,2,38,,No Report
Belgium,European Region of WHO,South West Europe,2020,6,2020-02-03,2020-02-09,,60,0,14,12,,4,30,0,2,0,2,32,,No Report
Belgium,European Region of WHO,South West Europe,2020,7,2020-02-10,2020-02-16,,68,0,23,11,,1,35,0,2,0,2,37,,No Report
Belgium,European Region of WHO,South West Europe,2020,8,2020-02-17,2020-02-23,,48,0,15,9,,2,26,0,0,0,0,26,,No Report
Belgium,European Region of WHO,South West Europe,2020,9,2020-02-24,2020-03-01,,45,0,7,4,,18,29,0,0,0,0,29,,No Report
Belgium,European Region of WHO,South West Europe,2020,10,2020-03-02,2020-03-08,,,,,,,,,,,,,,,No Report
Belgium,European Region of WHO,South West Europe,2020,11,2020-03-09,2020-03-15,,,,,,,,,,,,,,,No Report
Belgium,European Region of WHO,South West Europe,2020,12,2020-03-16,2020-03-22,,,,,,,,,,,,,,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2019,1,2018-12-31,2019-01-06,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2019,2,2019-01-07,2019-01-13,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2019,3,2019-01-14,2019-01-20,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2019,4,2019-01-21,2019-01-27,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2019,5,2019-01-28,2019-02-03,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2019,6,2019-02-04,2019-02-10,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2019,7,2019-02-11,2019-02-17,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2019,8,2019-02-18,2019-02-24,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2019,9,2019-02-25,2019-03-03,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2019,10,2019-03-04,2019-03-10,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2019,11,2019-03-11,2019-03-17,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2019,12,2019-03-18,2019-03-24,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2019,13,2019-03-25,2019-03-31,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2019,14,2019-04-01,2019-04-07,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
